,client_id,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age_na,campaign_na,pdays_na,previous_na,emp.var.rate_na,cons.price.idx_na,cons.conf.idx_na,euribor3m_na,nr.employed_na,subscribe
9277,11781,53.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,11.0,2.0,3.0,2.0,3.0,1.0,1.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9278,21984,47.0,2.0,999.0,0.0,1.4,93.444,-40.47166085946574,4.963,5228.1,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0
9279,5368,44.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9280,37004,37.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9281,37636,35.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,2.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9282,10313,40.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.27,5099.1,10.0,3.0,7.0,1.0,1.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9283,25572,25.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1
9284,38966,40.0,3.0,999.0,0.0,0.08843962692210737,94.465,-41.8,4.958,5228.1,1.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,0,0,0,0,1,0,0,0,0,0
9285,4685,45.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,7.0,1.0,7.0,1.0,3.0,1.0,2.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9286,22498,50.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,2.0,2.0,7.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9287,7368,58.0,5.0,999.0,0.0,-3.4,92.649,-30.1,0.719,5017.5,5.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9288,18801,40.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,10.0,3.0,7.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9289,8416,51.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,10.0,2.0,6.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9290,7042,51.0,7.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0,2.0,3.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9291,9625,31.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,5.0,3.0,7.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,1
9292,5941,58.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,6.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9293,26750,31.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9294,10995,52.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,7.0,2.0,1.0,2.0,3.0,1.0,2.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9295,3415,26.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0,3.0,7.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9296,14104,46.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,10.0,2.0,6.0,1.0,1.0,3.0,1.0,8.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9297,18160,50.0,2.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9298,22743,45.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,10.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9299,27944,45.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,5.0,2.0,7.0,1.0,3.0,3.0,2.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9300,32717,31.0,2.0,999.0,0.17174473245414582,1.4,93.918,-42.7,4.962,5228.1,1.0,2.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0
9301,9362,31.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9302,37981,41.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,4.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9303,19250,37.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,2.0,2.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9304,34294,25.0,7.0,999.0,0.0,1.4,94.465,-41.8,4.96,5228.1,7.0,3.0,7.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9305,6195,38.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,8.0,2.0,4.0,1.0,1.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9306,2060,37.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,10.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9307,35820,45.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9308,2660,61.0,2.0,999.0,0.0,-1.1,94.601,-49.5,0.987,4963.6,2.0,2.0,6.0,1.0,3.0,1.0,1.0,9.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1
9309,37898,42.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,7.0,2.0,7.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9310,27121,49.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1
9311,36507,34.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,10.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9312,23551,34.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9313,33391,42.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9314,26224,60.0,1.0,3.0,1.0,-3.4,92.379,-29.8,0.755,5017.5,7.0,1.0,7.0,1.0,1.0,1.0,1.0,10.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1
9315,8071,32.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,10.0,2.0,6.0,1.0,1.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9316,41050,54.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9317,33565,35.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9318,11346,28.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,5.0,2.0,3.0,1.0,3.0,1.0,1.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9319,17367,38.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,10.0,2.0,6.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9320,27450,35.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,7.0,1.0,3.0,1.0,1.0,3.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9321,7211,56.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,3.0,2.0,8.0,2.0,1.0,3.0,2.0,5.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9322,9967,35.0,1.0,999.0,0.0,-2.9,93.57624839800191,-40.47166085946574,0.859,5076.2,10.0,2.0,7.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,0,0,0,0,0,1,1,0,0,0
9323,572,38.0,4.0,999.0,0.0,1.4,93.444,-40.47166085946574,4.964,5228.1,10.0,2.0,6.0,2.0,3.0,0.0,1.0,2.0,5.0,2.0,0,0,0,0,0,0,1,0,0,0
9324,29620,48.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,10.0,2.0,6.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9325,24324,29.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,2.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9326,16089,43.0,6.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,1.0,2.0,7.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9327,23756,57.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,5.0,1.0,7.0,1.0,3.0,1.0,2.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9328,27041,41.0,2.5801889175127544,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,10.0,1.0,6.0,1.0,3.0,1.0,0.0,2.0,5.0,2.0,0,1,0,0,0,0,0,0,0,0
9329,10647,33.0,5.0,999.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,2.0,0.0,8.0,1.0,0.0,1.0,1.0,5.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9330,35427,32.0,3.0,999.0,0.0,-1.8,93.075,-47.1,1.453,5099.1,10.0,3.0,7.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9331,37291,33.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5167.33701049657,5.0,2.0,7.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,1,0
9332,32633,26.0,1.0,999.0,0.0,-1.8,92.843,-50.0,1.799,5099.1,12.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9333,33226,34.0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,5.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9334,12753,40.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,5.0,2.0,7.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9335,7345,28.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,12.0,3.0,3.0,2.0,3.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9336,6906,32.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9337,15013,34.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,8.0,2.0,4.0,1.0,1.0,1.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9338,17378,50.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,10.0,3.0,6.0,1.0,3.0,3.0,1.0,5.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9339,28150,36.0,9.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0,2.0,7.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9340,4801,58.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.947,5228.1,8.0,2.0,4.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9341,32494,46.0,1.0,999.0,0.0,0.08843962692210737,94.465,-41.8,4.96,5228.1,10.0,2.0,4.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,0,0,0,0,1,0,0,0,0,0
9342,21885,34.0,1.0,999.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0
9343,27348,41.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9344,13498,40.054096373371046,4.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,10.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0
9345,27223,33.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0,2.0,7.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9346,7678,55.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,11.0,2.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9347,38037,36.0,2.5801889175127544,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,2.0,8.0,2.0,1.0,1.0,2.0,7.0,4.0,2.0,0,1,0,0,0,0,0,0,0,0
9348,2108,50.0,1.0,999.0,0.0,-2.9,92.469,-33.6,1.072,5076.2,1.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1
9349,14039,41.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0,1.0,7.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9350,14485,30.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,2.0,2.0,3.0,1.0,3.0,3.0,1.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9351,39257,52.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,5.0,2.0,7.0,2.0,3.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9352,19034,36.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9353,23477,51.0,7.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,1.0,1.0,7.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9354,5627,30.0,1.0,999.0,2.0,-2.9,92.201,-31.4,0.881,5076.2,1.0,3.0,7.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0
9355,32288,58.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.955,5228.1,5.0,2.0,7.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9356,2345,56.0,5.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,4.0,1.0,1.0,2.0,3.0,1.0,0.0,5.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9357,986,27.0,11.0,999.0,0.0,1.4,93.918,-40.47166085946574,4.96,5228.1,10.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0
9358,4725,52.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9359,33562,39.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,7.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9360,1457,35.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,9.0,3.0,7.0,2.0,1.0,1.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9361,7142,45.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,5.0,2.0,7.0,1.0,3.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9362,34089,44.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9363,18583,68.0,1.0,999.0,0.0,-2.9,92.469,-33.6,1.029,5076.2,6.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9364,26183,36.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,10.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9365,33637,35.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,2.0,3.0,3.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
9366,31705,57.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,6.0,2.0,6.0,0.0,1.0,1.0,1.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9367,350,29.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9368,38651,37.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,11.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0
9369,29044,62.0,3.0,6.0,0.17174473245414582,-1.8,93.369,-34.8,0.646,5008.7,10.0,2.0,8.0,1.0,1.0,1.0,1.0,6.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0
9370,6738,49.0,3.0,999.0,0.0,0.08843962692210737,93.994,-36.4,4.857,5191.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0
9371,2839,50.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,10.0,1.0,3.0,1.0,1.0,3.0,2.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9372,29695,33.0,3.0,999.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,11.0,2.0,7.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1
9373,26783,34.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,10.0,3.0,7.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9374,10178,29.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,2.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0
9375,2724,34.0,2.5801889175127544,999.0,0.0,1.4,94.465,-41.8,3.632586583148111,5228.1,10.0,2.0,7.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,0,1,0,0,0,0,0,1,0,0
9376,2069,45.0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,1.0,3.0,4.0,2.0,1.0,1.0,1.0,7.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0
9377,21832,59.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,6.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9378,14223,34.0,1.0,12.0,1.0,-1.1,94.199,-37.5,0.879,4963.6,1.0,3.0,4.0,1.0,1.0,1.0,1.0,10.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1
9379,19773,31.0,1.0,3.0,1.0,-2.9,92.201,-31.4,0.829,5076.2,1.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1
9380,9230,43.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9381,10935,58.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,2.0,2.0,6.0,2.0,1.0,3.0,2.0,5.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9382,11263,50.0,1.0,3.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,3.0,2.0,7.0,2.0,3.0,1.0,1.0,8.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0
9383,35510,39.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9384,15498,32.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,10.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,1
9385,19677,48.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,10.0,1.0,6.0,1.0,3.0,3.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9386,7347,53.0,1.0,999.0,0.0,-3.4,92.379,-29.8,0.741,5017.5,2.0,2.0,1.0,1.0,3.0,1.0,1.0,10.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9387,4179,39.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,10.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9388,12887,41.0,1.0,961.4132223063336,0.0,1.4,93.57624839800191,-36.1,4.963,5228.1,7.0,2.0,7.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,0,0,1,0,0,1,0,0,0,0
9389,41002,44.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,10.0,3.0,6.0,1.0,1.0,1.0,2.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9390,19201,48.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0,2.0,7.0,1.0,3.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
9391,25134,38.0,1.0,999.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,5.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0
9392,16583,26.0,2.0,999.0,0.0,-2.9,92.963,-40.8,1.268,5076.2,5.0,3.0,7.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9393,15302,48.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0,2.0,3.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
9394,16496,36.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,2.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9395,29026,43.0,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9396,4718,38.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,3.0,3.0,7.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9397,24894,46.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.881,5076.2,4.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
9398,24193,50.0,3.0,999.0,0.0,-1.8,93.749,-34.6,0.659,5008.7,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1
9399,14051,31.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.968,5167.33701049657,8.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,1,0
9400,38419,40.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,3.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9401,31714,32.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,1.0,1.0,7.0,2.0,3.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9402,40684,30.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0.0,3.0,7.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
9403,5509,29.0,2.0,999.0,0.0,-2.9,92.469,-33.6,1.029,5076.2,10.0,2.0,7.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,1
9404,15711,41.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,2.0,2.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
9405,24872,37.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,10.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
9406,3904,56.0,15.0,999.0,0.0,-2.9,92.963,-40.8,1.235,5076.2,7.0,2.0,7.0,1.0,3.0,1.0,2.0,5.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
9407,15059,45.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1.0,2.0,8.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
